Year,Month,Day,Hour,Minute, DeltaT (min),airTemperature,relativeHumidity,solarIrradiance,windSpeed,windDirection
2016,5,19,12,12,85692,16.7,71.3,203,6.3,63.4
2016,5,19,12,13,85693,16.7,74.8,201,6.26,54.3
2016,5,19,12,14,85694,16.7,73.5,199,4.03,83.2
2016,5,19,12,15,85695,16.8,72.6,197,4.32,79.7
2016,5,19,12,16,85696,16.8,71.5,192,4.28,80.6
2016,5,19,12,17,85697,16.8,72.6,187,5.18,74.1
2016,5,19,12,18,85698,16.8,74,182,5.26,58.1
2016,5,19,12,19,85699,16.8,73.1,178,8.5,36.2
2016,5,19,12,20,85700,16.8,71.8,172,7.2,66
2016,5,19,12,21,85701,16.8,74,166,6.48,47.1
2016,5,19,12,22,85702,16.8,72.5,162,6.26,45.1
2016,5,19,12,23,85703,16.7,71.3,158,9.11,78
2016,5,19,12,24,85704,16.8,75.4,154,7.38,67.6
2016,5,19,12,25,85705,16.7,72.3,152,5.72,66.6
2016,5,19,12,26,85706,16.7,73.1,150,6.62,73.3
2016,5,19,12,27,85707,16.7,72.6,149,6.48,41.2
2016,5,19,12,28,85708,16.7,74.3,149,7.45,40.1
2016,5,19,12,29,85709,16.7,72.4,151,6.8,56.5
2016,5,19,12,30,85710,16.7,73.5,152,6.62,52.5
2016,5,19,12,31,85711,16.7,73.3,153,5.94,76
2016,5,19,12,32,85712,16.7,73.2,157,5.8,61.1
2016,5,19,12,33,85713,16.7,70,161,6.59,57.1
2016,5,19,12,34,85714,16.7,71.2,167,7.78,85.3
2016,5,19,12,35,85715,16.8,73.5,174,5.54,64.8
2016,5,19,12,36,85716,16.8,71.9,182,5.98,51.7
2016,5,19,12,37,85717,16.8,70.7,192,6.37,53.4
2016,5,19,12,38,85718,16.8,70,200,7.99,44
2016,5,19,12,39,85719,16.8,71.2,204,6.88,50.4
2016,5,19,12,40,85720,16.9,72.4,209,6.62,59.3
2016,5,19,12,41,85721,16.9,73.4,210,5.9,64.8
2016,5,19,12,42,85722,16.9,71.8,211,5.65,63.4
2016,5,19,12,43,85723,16.9,75.6,210,5.65,62.7
2016,5,19,12,44,85724,16.9,72.2,208,6.41,59.3
2016,5,19,12,45,85725,17,73.1,206,6.48,74.5
2016,5,19,12,46,85726,17,74.2,203,6.08,51.8
2016,5,19,12,47,85727,17,72.2,200,6.88,47.7
2016,5,19,12,48,85728,17,75.1,196,6.01,53
2016,5,19,12,49,85729,17,74.2,191,7.09,64.8
2016,5,19,12,50,85730,17,72.3,186,5.9,47
2016,5,19,12,51,85731,17,71.9,181,5.51,71.2
2016,5,19,12,52,85732,17,72.6,177,4.97,58.7
2016,5,19,12,53,85733,17,70,171,4.36,85
2016,5,19,12,54,85734,17,70.2,167,5.36,77.7
2016,5,19,12,55,85735,17,69.8,162,3.64,91.7
2016,5,19,12,56,85736,17,70.9,158,3.2,81.9
2016,5,19,12,57,85737,17.1,70,156,3.53,81.6
2016,5,19,12,58,85738,17.1,70.8,154,5,90.9
2016,5,19,12,59,85739,17,68.8,154,4.03,87.1
2016,5,19,13,0,85740,17.1,70.2,154,4,90.3
2016,5,19,13,1,85741,17.1,71.7,157,3.82,98.2
2016,5,19,13,2,85742,17.1,75.6,160,4.28,106.2
2016,5,19,13,3,85743,17,73.1,163,4,94.2
2016,5,19,13,4,85744,17.1,74.4,168,4.9,89.3
2016,5,19,13,5,85745,17,70.5,173,4.46,98.1
2016,5,19,13,6,85746,17,68.7,178,5.04,80.9
2016,5,19,13,7,85747,17,70.2,182,4.79,84
2016,5,19,13,8,85748,17,70.9,187,6.08,98.4
2016,5,19,13,9,85749,17,71.3,192,7.6,112.7
2016,5,19,13,10,85750,17,68.8,196,6.34,99.4
2016,5,19,13,11,85751,17,67.9,199,7.49,106.8
2016,5,19,13,12,85752,17,67.5,202,8.24,104.9
2016,5,19,13,13,85753,17,68.7,205,6.59,101.6
2016,5,19,13,14,85754,17,68.9,209,7.85,111.6
2016,5,19,13,15,85755,17,67.8,213,6.34,107.8
2016,5,19,13,16,85756,17,70.3,216,6.26,116
2016,5,19,13,17,85757,17,67.9,218,5.36,107.2
2016,5,19,13,18,85758,17,72.2,219,4.61,95.1
2016,5,19,13,19,85759,17.1,70.7,219,6.3,94.4
2016,5,19,13,20,85760,17.1,69.9,217,6.84,107.6
2016,5,19,13,21,85761,17.1,67.1,213,6.34,116.2
2016,5,19,13,22,85762,17.2,71.9,209,5.87,115.4
2016,5,19,13,23,85763,17.1,68.8,204,5.62,112.1
2016,5,19,13,24,85764,17.2,71,199,4.43,100.4
2016,5,19,13,25,85765,17.2,71.8,194,4.32,120.4
2016,5,19,13,26,85766,17.2,69.9,188,5.98,117.3
2016,5,19,13,27,85767,17.2,70.1,184,5.94,107.5
2016,5,19,13,28,85768,17.2,70.3,181,4.82,105.7
2016,5,19,13,29,85769,17.2,71,179,7.7,135.7
2016,5,19,13,30,85770,17.2,72.2,177,6.55,114.1
2016,5,19,13,31,85771,17.2,70.5,177,7.24,133.2
2016,5,19,13,32,85772,17.2,70.4,177,6.8,138.7
2016,5,19,13,33,85773,17.2,67.4,177,7.34,136.5
2016,5,19,13,34,85774,17.2,69.3,177,5.54,126.6
2016,5,19,13,35,85775,17.2,71,177,5.26,115.7
2016,5,19,13,36,85776,17.2,68.5,177,5.98,107.9
2016,5,19,13,37,85777,17.2,71.1,177,7.34,117.2
2016,5,19,13,38,85778,17.2,68.2,176,7.49,117.1
2016,5,19,13,39,85779,17.2,69.1,176,7.2,110.6
2016,5,19,13,40,85780,17.2,66.5,174,6.95,103.5
2016,5,19,13,41,85781,17.2,69.5,172,5.36,113.3
2016,5,19,13,42,85782,17.2,68.3,170,5.62,113.7
2016,5,19,13,43,85783,17.2,67.5,168,5.72,129.9
2016,5,19,13,44,85784,17.2,69.9,165,5.83,126.8
2016,5,19,13,45,85785,17.2,70.4,163,4.46,110.2
2016,5,19,13,46,85786,17.3,71,160,4.43,137.9
2016,5,19,13,47,85787,17.3,70.4,157,5.87,150.1
2016,5,19,13,48,85788,17.3,74.9,154,5.36,141.7
2016,5,19,13,49,85789,17.3,71.1,151,4.68,142.6
2016,5,19,13,50,85790,17.3,69.3,148,6.77,138.3
2016,5,19,13,51,85791,17.3,72.2,144,6.08,137.5
2016,5,19,13,52,85792,17.2,72.1,139,4.5,137.7
2016,5,19,13,53,85793,17.2,71.5,135,4.93,134.8
2016,5,19,13,54,85794,17.2,70,131,6.41,130.5
2016,5,19,13,55,85795,17.2,65.9,126,8.46,117.1
2016,5,19,13,56,85796,17.2,70.6,121,5.87,116.9
2016,5,19,13,57,85797,17.2,67.1,117,5.08,126.7
2016,5,19,13,58,85798,17.2,70.4,113,4.64,110.1
2016,5,19,13,59,85799,17.2,69.6,111,5.83,112.8
2016,5,19,14,0,85800,17.2,74.4,109,5.51,104.4
2016,5,19,14,1,85801,17.1,73.5,108,5.83,121.2
2016,5,19,14,2,85802,17.1,74.8,108,4.79,113.7
2016,5,19,14,3,85803,17.1,70,108,4.46,102.1
2016,5,19,14,4,85804,17.1,70.2,108,3.53,104.7
2016,5,19,14,5,85805,17.1,69.6,109,4.68,109.5
2016,5,19,14,6,85806,17.2,67.1,111,3.49,98.5
2016,5,19,14,7,85807,17.2,68.7,113,2.88,77.3
2016,5,19,14,8,85808,17.2,69,116,2.45,69.2
2016,5,19,14,9,85809,17.2,71.1,119,2.27,41.5
2016,5,19,14,10,85810,17.3,67.1,122,3.56,56.9
2016,5,19,14,11,85811,17.3,70.1,126,2.66,51.7
2016,5,19,14,12,85812,17.3,70.3,130,2.48,61.5
2016,5,19,14,13,85813,17.3,68.6,133,3.13,58.8
2016,5,19,14,14,85814,17.3,69.5,136,3.13,94.1
2016,5,19,14,15,85815,17.4,72.6,138,2.12,93.6
2016,5,19,14,16,85816,17.3,72.5,139,1.55,101.5
2016,5,19,14,17,85817,17.4,72.4,140,1.8,84.7
2016,5,19,14,18,85818,17.4,71.6,141,2.45,70.8
2016,5,19,14,19,85819,17.4,71.9,141,3.56,81.2
2016,5,19,14,20,85820,17.4,71.7,140,5.04,71.9
2016,5,19,14,21,85821,17.4,72.1,139,4.57,66.8
2016,5,19,14,22,85822,17.4,72.4,139,4,83.5
2016,5,19,14,23,85823,17.4,71.1,138,4.5,98.2
2016,5,19,14,24,85824,17.4,68.5,137,7.42,79
2016,5,19,14,25,85825,17.4,70.4,134,7.56,83.7
2016,5,19,14,26,85826,17.3,69.3,132,5.36,91.5
2016,5,19,14,27,85827,17.3,70.1,128,4.97,101.3
2016,5,19,14,28,85828,17.3,72.4,124,5.8,96.6
2016,5,19,14,29,85829,17.3,69,120,5.54,102.3
2016,5,19,14,30,85830,17.2,68,117,5.4,83.9
2016,5,19,14,31,85831,17.3,67.5,114,7.38,104.9
2016,5,19,14,32,85832,17.3,69.3,113,6.95,108.8
2016,5,19,14,33,85833,17.3,69.2,110,5.54,117.8
2016,5,19,14,34,85834,17.3,69.7,108,7.24,115
2016,5,19,14,35,85835,17.2,68.5,107,6.26,112.8
2016,5,19,14,36,85836,17.2,69.5,105,6.26,102.5
2016,5,19,14,37,85837,17.2,70.4,105,6.05,109.7
2016,5,19,14,38,85838,17.2,69.6,104,6.66,122.9
2016,5,19,14,39,85839,17.2,69,102,6.73,109.1
2016,5,19,14,40,85840,17.2,70.3,102,6.3,106.8
2016,5,19,14,41,85841,17.2,67.9,101,7.49,102.5
2016,5,19,14,42,85842,17.3,68.3,100,8.06,117.5
2016,5,19,14,43,85843,17.3,69,99,7.6,119.2
2016,5,19,14,44,85844,17.2,69.7,97,6.08,121.4
2016,5,19,14,45,85845,17.2,69.3,96,8.89,109.8
2016,5,19,14,46,85846,17.2,68.1,94,8.96,102.6
2016,5,19,14,47,85847,17.2,68.6,93,5.94,83.7
2016,5,19,14,48,85848,17.2,69.3,91,4.9,87.8
2016,5,19,14,49,85849,17.1,70.3,91,4.68,85.3
2016,5,19,14,50,85850,17.2,69.2,91,5.4,67.3
2016,5,19,14,51,85851,17.2,71,90,4.21,88.7
2016,5,19,14,52,85852,17.1,69.4,91,5.9,83.4
2016,5,19,14,53,85853,17.2,69.3,93,6.34,76.3
2016,5,19,14,54,85854,17.1,71.2,94,3.2,76.7
2016,5,19,14,55,85855,17.1,72.2,97,3.35,81.9
2016,5,19,14,56,85856,17,71.2,99,2.74,87
2016,5,19,14,57,85857,17,73.9,101,3.74,82.5
2016,5,19,14,58,85858,17,73.7,103,3.46,75.3
2016,5,19,14,59,85859,17,74.2,105,4.25,76.2
2016,5,19,15,0,85860,17,73.6,107,2.95,67.4
2016,5,19,15,1,85861,17,74,108,4.18,70.3
2016,5,19,15,2,85862,17,76.3,109,2.81,86.9
2016,5,19,15,3,85863,17,75.4,109,3.78,83.6
2016,5,19,15,4,85864,17,74,108,2.95,77.6
2016,5,19,15,5,85865,17,74.1,107,3.35,79.5
2016,5,19,15,6,85866,17,75.9,105,2.3,62.8
2016,5,19,15,7,85867,17,73,102,3.64,68
2016,5,19,15,8,85868,17.1,73.7,101,4.82,82.8
2016,5,19,15,9,85869,17.1,74.8,99,3.82,92.7
2016,5,19,15,10,85870,17,71.6,97,4.07,84.2
2016,5,19,15,11,85871,17.1,71.2,94,5.15,82.4
2016,5,19,15,12,85872,17.1,70.4,92,4.43,76.8
2016,5,19,15,13,85873,17.2,74.6,90,4.61,86.2
2016,5,19,15,14,85874,17.1,72.3,87,3.49,85
2016,5,19,15,15,85875,17,74.1,85,3.71,92.3
2016,5,19,15,16,85876,17,72.2,84,3.78,88.8
2016,5,19,15,17,85877,17,70.4,83,5.29,87.5
2016,5,19,15,18,85878,17.1,70.2,83,5.22,89.7
2016,5,19,15,19,85879,17.1,69.8,83,4.39,74.3
2016,5,19,15,20,85880,17.1,69.9,83,3.31,86.9
2016,5,19,15,21,85881,17.1,71.7,83,3.42,95.9
2016,5,19,15,22,85882,17.1,70.3,83,3.71,108.3
2016,5,19,15,23,85883,17.1,69.9,83,3.53,110.9
2016,5,19,15,24,85884,17.1,72.5,83,3.89,111.4
2016,5,19,15,25,85885,17.1,70.5,83,4.1,117.8
2016,5,19,15,26,85886,17.2,72.7,82,3.42,121.2
2016,5,19,15,27,85887,17.1,69.9,80,4.32,107.2
2016,5,19,15,28,85888,17.1,71,80,4.57,97.6
2016,5,19,15,29,85889,17.1,73,79,3.46,109.8
2016,5,19,15,30,85890,17.1,73.7,77,2.92,106.6
2016,5,19,15,31,85891,17,74,76,2.99,115.7
2016,5,19,15,32,85892,17,74.1,74,3.2,138.9
2016,5,19,15,33,85893,17,75.6,73,3.96,140.7
2016,5,19,15,34,85894,16.9,75,71,4.82,136.4
2016,5,19,15,35,85895,16.9,74.1,69,6.48,149
2016,5,19,15,36,85896,16.8,76.6,67,5.54,136.2
2016,5,19,15,37,85897,16.8,77.3,66,7.24,133
2016,5,19,15,38,85898,16.7,74.9,63,7.78,135.1
2016,5,19,15,39,85899,16.7,73.7,62,9.36,119.1
2016,5,19,15,40,85900,16.8,71.1,59,9.32,113.5
2016,5,19,15,41,85901,16.9,71.7,58,8.03,114.9
2016,5,19,15,42,85902,16.9,73.2,56,7.74,134.5
2016,5,19,15,43,85903,16.8,72.4,54,4.61,146.1
2016,5,19,15,44,85904,16.9,72.3,53,3.71,151.9
2016,5,19,15,45,85905,16.8,73.3,52,4.25,147.5
2016,5,19,15,46,85906,16.8,75.8,50,4.72,162.5
2016,5,19,15,47,85907,16.7,74.8,49,5.15,156.4
2016,5,19,15,48,85908,16.7,74.6,49,5.54,146.9
2016,5,19,15,49,85909,16.7,73.8,49,6.48,154
2016,5,19,15,50,85910,16.7,75.9,48,7.45,143.5
2016,5,19,15,51,85911,16.6,74.4,48,6.05,146.4
2016,5,19,15,52,85912,16.6,73.5,48,4.46,140.5
2016,5,19,15,53,85913,16.6,74.8,48,5.33,162.9
2016,5,19,15,54,85914,16.7,75.1,48,3.71,182.7
2016,5,19,15,55,85915,16.6,75.3,48,5.18,181.2
2016,5,19,15,56,85916,16.6,75.7,48,5.11,184.4
2016,5,19,15,57,85917,16.6,76.2,48,5.36,176.9
2016,5,19,15,58,85918,16.5,76.7,49,6.16,161.1
2016,5,19,15,59,85919,16.5,73.8,49,5.83,157.6
2016,5,19,16,0,85920,16.5,75.7,49,5.94,155.2
2016,5,19,16,1,85921,16.5,75.6,50,5.58,149.2
2016,5,19,16,2,85922,16.5,73,50,6.08,152.4
2016,5,19,16,3,85923,16.6,73.6,51,5.11,167.7
2016,5,19,16,4,85924,16.6,75.3,52,3.17,174.7
2016,5,19,16,5,85925,16.6,74.8,52,4.32,169.8
2016,5,19,16,6,85926,16.6,75.9,52,3.74,164.6
2016,5,19,16,7,85927,16.6,76.3,51,4.18,167.8
2016,5,19,16,8,85928,16.5,76.8,50,4.82,170.7
2016,5,19,16,9,85929,16.5,77.1,50,5.69,152.7
2016,5,19,16,10,85930,16.5,75.9,49,5.4,149.7
2016,5,19,16,11,85931,16.5,76.2,48,5.08,135.6
2016,5,19,16,12,85932,16.4,76.2,47,5,154.6
2016,5,19,16,13,85933,16.4,75.6,46,5.51,138.8
2016,5,19,16,14,85934,16.4,75.7,45,5.11,137
2016,5,19,16,15,85935,16.5,75.7,45,5.22,152.2
2016,5,19,16,16,85936,16.5,75.6,45,6.26,147.5
2016,5,19,16,17,85937,16.5,75.5,45,5.33,150.7
2016,5,19,16,18,85938,16.5,74.4,44,6.05,152.7
2016,5,19,16,19,85939,16.5,75,44,5.9,141.6
2016,5,19,16,20,85940,16.5,76.2,43,4.86,147.3
2016,5,19,16,21,85941,16.5,75.2,43,5.26,147.7
2016,5,19,16,22,85942,16.5,76.1,42,8.03,146.2
2016,5,19,16,23,85943,16.4,75.8,40,5.76,159.1
2016,5,19,16,24,85944,16.4,73.7,39,7.7,168.6
2016,5,19,16,25,85945,16.5,75.5,37,6.3,156.7
2016,5,19,16,26,85946,16.4,76.7,36,4.93,167.3
2016,5,19,16,27,85947,16.4,76.4,34,5.83,167.3
2016,5,19,16,28,85948,16.4,76.3,33,5.11,163.4
2016,5,19,16,29,85949,16.4,75.5,31,5.9,152.1
2016,5,19,16,30,85950,16.3,75.8,30,7.49,153.4
2016,5,19,16,31,85951,16.4,76.1,29,5.54,136.8
2016,5,19,16,32,85952,16.3,75.7,27,4.82,144.7
2016,5,19,16,33,85953,16.3,76.5,26,6.95,145.1
2016,5,19,16,34,85954,16.3,76.1,25,7.2,151.2
2016,5,19,16,35,85955,16.2,78.2,24,5.33,164.9
2016,5,19,16,36,85956,16.2,75.9,22,6.55,167.6
2016,5,19,16,37,85957,16.2,78.3,21,5.9,183.9
2016,5,19,16,38,85958,16.1,77.5,20,5.98,183.2
2016,5,19,16,39,85959,16.1,78.1,19,7.31,176.4
2016,5,19,16,40,85960,16,78.5,18,7.31,179.2
2016,5,19,16,41,85961,16,80.2,18,6.48,161.7
2016,5,19,16,42,85962,15.9,78.5,16,7.56,168
2016,5,19,16,43,85963,15.9,78.7,14,9.86,170.3
2016,5,19,16,44,85964,15.9,78,14,8.96,170.6
2016,5,19,16,45,85965,16,78.3,13,8.64,166.4
2016,5,19,16,46,85966,15.9,79.1,13,9.5,169.1
2016,5,19,16,47,85967,15.9,79.5,12,8.32,169.5
2016,5,19,16,48,85968,15.8,79.8,12,6.62,175.7
2016,5,19,16,49,85969,15.8,79.4,11,6.48,170.1
2016,5,19,16,50,85970,15.7,80.1,11,6.3,168.4
2016,5,19,16,51,85971,15.7,80.3,10,6.52,167.2
2016,5,19,16,52,85972,15.6,80.5,10,6.48,175.8
2016,5,19,16,53,85973,15.6,81.2,8,6.62,171.9
2016,5,19,16,54,85974,15.5,81.4,7,7.92,171.4
2016,5,19,16,55,85975,15.5,81.6,7,6.77,170.7
2016,5,19,16,56,85976,15.4,81.8,7,6.12,172.4
2016,5,19,16,57,85977,15.4,81.7,7,7.38,177.6
2016,5,19,16,58,85978,15.4,80.9,7,7.74,179.8
2016,5,19,16,59,85979,15.4,81.2,6,7.6,176.9
2016,5,19,17,0,85980,15.4,81.1,6,6.88,182
2016,5,19,17,1,85981,15.4,80.2,6,7.74,171.4
2016,5,19,17,2,85982,15.4,80.6,6,7.2,183.3
2016,5,19,17,3,85983,15.4,80.9,6,6.44,166.7
2016,5,19,17,4,85984,15.4,80.5,6,6.48,182.2
2016,5,19,17,5,85985,15.4,80.4,5,6.12,170.3
2016,5,19,17,6,85986,15.4,80.7,5,4.68,155.7
2016,5,19,17,7,85987,15.4,80.6,5,4.97,165.8
2016,5,19,17,8,85988,15.4,80.7,5,5.62,173.5
2016,5,19,17,9,85989,15.4,80.8,5,5.87,177.7
2016,5,19,17,10,85990,15.4,80.2,4,5.83,168
2016,5,19,17,11,85991,15.4,80.1,3,6.48,177.3
2016,5,19,17,12,85992,15.4,80.1,3,5.72,178.7
2016,5,19,17,13,85993,15.3,79.9,3,4.25,184.5
2016,5,19,17,14,85994,15.4,80.4,3,4.18,188.5
2016,5,19,17,15,85995,15.3,79.8,3,4.72,189.5
2016,5,19,17,16,85996,15.3,79.8,2,4.54,194.3
2016,5,19,17,17,85997,15.3,80.2,2,4.39,163.3
2016,5,19,17,18,85998,15.3,80.3,2,3.28,151.1
2016,5,19,17,19,85999,15.3,80.1,2,4.43,125.8
2016,5,19,17,20,86000,15.3,80.6,1,5.11,105.6
2016,5,19,17,21,86001,15.3,80.6,1,5.11,102.1
2016,5,19,17,22,86002,15.3,80.3,1,4.14,91
2016,5,19,17,23,86003,15.3,80.2,0,5.15,100.4
2016,5,19,17,24,86004,15.3,80.3,0,4.21,105.1
2016,5,19,17,25,86005,15.3,80.5,0,3.78,126
2016,5,19,17,26,86006,15.3,80.8,0,2.81,122.6
2016,5,19,17,27,86007,15.2,81.4,0,1.84,141.7
2016,5,19,17,28,86008,15.2,81.7,0,1.84,154
2016,5,19,17,29,86009,15.2,82.3,0,1.51,198.9
2016,5,19,17,30,86010,15.1,82.9,0,1.3,193.8
2016,5,19,17,31,86011,15,83.1,0,0.61,345.1
2016,5,19,17,32,86012,15,82.7,0,2.3,33
2016,5,19,17,33,86013,15,82.8,0,4.07,24.2
2016,5,19,17,34,86014,15,82.9,0,5.83,12
2016,5,19,17,35,86015,15,83.8,0,6.62,17.3
2016,5,19,17,36,86016,15,81.9,0,6.48,18.3
2016,5,19,17,37,86017,15.2,81.3,0,7.49,8
2016,5,19,17,38,86018,15.2,81.1,0,6.48,5.8
2016,5,19,17,39,86019,15.2,81.1,0,5.36,11.3
2016,5,19,17,40,86020,15.2,79.7,0,5.47,15.9
2016,5,19,17,41,86021,15.3,80.2,0,6.23,17.6
2016,5,19,17,42,86022,15.3,80.6,0,5.51,17
2016,5,19,17,43,86023,15.2,80.2,0,4,27.3
2016,5,19,17,44,86024,15.2,80.1,0,3.17,36
2016,5,19,17,45,86025,15.2,79.8,0,2.2,30.1
2016,5,19,17,46,86026,15.2,79.8,0,2.59,20.1
2016,5,19,17,47,86027,15.3,79.5,0,2.92,40.8
2016,5,19,17,48,86028,15.3,79.7,0,2.66,43.1
2016,5,19,17,49,86029,15.3,79.7,0,3.56,27.6
2016,5,19,17,50,86030,15.3,79.6,0,3.1,33.1
2016,5,19,17,51,86031,15.2,80.5,0,3.38,42.6
2016,5,19,17,52,86032,15.2,81.9,0,4.39,47.3
2016,5,19,17,53,86033,15.1,81.8,0,4.18,40.4
2016,5,19,17,54,86034,15,82.8,0,4.03,38.4
2016,5,19,17,55,86035,14.8,83.4,0,3.49,41
2016,5,19,17,56,86036,14.7,83.8,0,2.23,46.4
2016,5,19,17,57,86037,14.7,83.5,0,1.98,59.6
2016,5,19,17,58,86038,14.7,82.9,0,1.84,73.9
2016,5,19,17,59,86039,14.7,83.1,0,1.87,95
2016,5,19,18,0,86040,14.7,83.1,0,1.3,134.2
2016,5,19,18,1,86041,14.6,84.2,0,3.24,192.1
2016,5,19,18,2,86042,14.6,84.1,0,2.95,211.7
2016,5,19,18,3,86043,14.7,83.9,0,1.55,232.4
2016,5,19,18,4,86044,14.7,85,0,1.94,233.6
2016,5,19,18,5,86045,14.6,85.1,0,3.49,210.7
2016,5,19,18,6,86046,14.5,85.5,0,2.74,213.2
2016,5,19,18,7,86047,14.4,86.3,0,2.48,249.4
2016,5,19,18,8,86048,14.4,86,0,3.02,253.9
2016,5,19,18,9,86049,14.4,85.9,0,3.31,246.7
2016,5,19,18,10,86050,14.5,86.3,0,2.92,232.7
2016,5,19,18,11,86051,14.4,86.3,0,3.92,223.7
2016,5,19,18,12,86052,14.3,86.8,0,4.18,228.3
2016,5,19,18,13,86053,14.2,86.8,0,4.18,212.6
2016,5,19,18,14,86054,14.2,87,0,3.85,202.8
2016,5,19,18,15,86055,14.1,87.4,0,2.74,203.8
2016,5,19,18,16,86056,14.2,87.4,0,3.02,207
2016,5,19,18,17,86057,14.1,87.6,0,3.28,219.6
2016,5,19,18,18,86058,14.1,87.1,0,2.74,230.6
2016,5,19,18,19,86059,14.1,87.5,0,2.02,241.1
2016,5,19,18,20,86060,14.2,87.3,0,2.34,234.9
2016,5,19,18,21,86061,14.2,86.6,0,2.74,223.5
2016,5,19,18,22,86062,14.3,85.9,0,4.72,212.7
2016,5,19,18,23,86063,14.3,85.8,0,6.95,202.9
2016,5,19,18,24,86064,14.3,86.1,0,5.72,207.8
2016,5,19,18,25,86065,14.2,85.8,0,6.26,198.3
2016,5,19,18,26,86066,14.2,85.8,0,6.37,192.7
2016,5,19,18,27,86067,14.2,86.3,0,6.91,177.6
2016,5,19,18,28,86068,14.2,86.7,0,6.44,161.2
2016,5,19,18,29,86069,14.1,87.4,0,7.27,173.6
2016,5,19,18,30,86070,14.1,87.7,0,6.59,173.1
2016,5,19,18,31,86071,14.1,88,0,5.18,180.8
2016,5,19,18,32,86072,14.1,88.3,0,4.36,185.9
2016,5,19,18,33,86073,14,88,0,4.5,194.9
2016,5,19,18,34,86074,14,87.6,0,5.36,203.3
2016,5,19,18,35,86075,14.1,87.4,0,5.87,221.7
2016,5,19,18,36,86076,14.1,87,0,5.98,220
2016,5,19,18,37,86077,14.1,86.8,0,4.9,216
2016,5,19,18,38,86078,14.1,86.9,0,4.28,204.1
2016,5,19,18,39,86079,14.1,87.1,0,3.6,170.9
2016,5,19,18,40,86080,14.1,87.4,0,3.71,161.6
2016,5,19,18,41,86081,14.1,87.6,0,4.28,172.2
2016,5,19,18,42,86082,14,87.8,0,5.11,183.8
2016,5,19,18,43,86083,13.9,87.9,0,4.9,184.8
2016,5,19,18,44,86084,13.8,88.1,0,4.82,195.2
2016,5,19,18,45,86085,13.8,88.4,0,5,198.2
2016,5,19,18,46,86086,13.8,88.6,0,4.03,195.4
2016,5,19,18,47,86087,13.8,88.8,0,2.23,204.9
2016,5,19,18,48,86088,13.7,89.2,0,0.83,240
2016,5,19,18,49,86089,13.6,89.6,0,1.4,348.5
2016,5,19,18,50,86090,13.6,89.7,0,2.56,329.5
2016,5,19,18,51,86091,13.6,89.9,0,2.95,334.6
2016,5,19,18,52,86092,13.6,90,0,2.81,331.3
2016,5,19,18,53,86093,13.6,89.8,0,3.53,310
2016,5,19,18,54,86094,13.6,89.9,0,3.78,283.1
2016,5,19,18,55,86095,13.5,89.9,0,3.24,241.6
2016,5,19,18,56,86096,13.5,90.2,0,4.72,244.1
2016,5,19,18,57,86097,13.5,90,0,5.18,236.7
2016,5,19,18,58,86098,13.5,89.3,0,4.07,245.9
2016,5,19,18,59,86099,13.6,89,0,2.23,277
2016,5,19,19,0,86100,13.6,89.7,0,3.2,329.5
2016,5,19,19,1,86101,13.6,89.9,0,4.43,337.9
2016,5,19,19,2,86102,13.6,89.8,0,5.04,345.3
2016,5,19,19,3,86103,13.6,89.3,0,4.18,359.1
2016,5,19,19,4,86104,13.7,89,0,3.56,353.2
2016,5,19,19,5,86105,13.7,89.2,0,4.54,352.7
2016,5,19,19,6,86106,13.6,88.8,0,5,356.7
2016,5,19,19,7,86107,13.7,88.7,0,4.97,354.6
2016,5,19,19,8,86108,13.7,88.9,0,5.26,3.4
2016,5,19,19,9,86109,13.8,88.4,0,3.89,354.6
2016,5,19,19,10,86110,13.8,87.1,0,2.66,331.8
2016,5,19,19,11,86111,14,85.7,0,1.66,260.9
2016,5,19,19,12,86112,14.1,85,0,0.86,253.8
2016,5,19,19,13,86113,14.1,85.9,0,2.56,177.7
2016,5,19,19,14,86114,14.1,86.2,0,1.22,217.8
2016,5,19,19,15,86115,14,86.3,0,1.22,168.4
2016,5,19,19,16,86116,13.9,86.5,0,1.3,211.5
2016,5,19,19,17,86117,13.9,86.8,0,1.55,207.9
2016,5,19,19,18,86118,13.8,87.8,0,2.52,227
2016,5,19,19,19,86119,13.8,88.4,0,2.99,229.8
2016,5,19,19,20,86120,13.7,88.7,0,3.6,231.7
2016,5,19,19,21,86121,13.7,88.7,0,4.21,236.2
2016,5,19,19,22,86122,13.6,88.8,0,4.68,240.2
2016,5,19,19,23,86123,13.6,89,0,4.68,234.6
2016,5,19,19,24,86124,13.6,89.3,0,4.28,234.7
2016,5,19,19,25,86125,13.6,89.3,0,3.96,239.1
2016,5,19,19,26,86126,13.5,89.3,0,3.89,247.3
2016,5,19,19,27,86127,13.5,88.8,0,3.74,249
2016,5,19,19,28,86128,13.6,88.4,0,3.42,256.8
2016,5,19,19,29,86129,13.6,88.3,0,3.74,254.5
2016,5,19,19,30,86130,13.7,88.4,0,4.64,249.4
2016,5,19,19,31,86131,13.7,88.5,0,5.08,245
2016,5,19,19,32,86132,13.7,88.3,0,5.69,238.2
2016,5,19,19,33,86133,13.7,88,0,5.83,234
2016,5,19,19,34,86134,13.7,88.5,0,5.04,239.7
2016,5,19,19,35,86135,13.7,88.4,0,5.44,246.3
2016,5,19,19,36,86136,13.7,87.5,0,6.52,242.7
